"Index","sfcity_adr","sfcity_days","sfcity_demd","sfcity_demt","sfcity_occ","sfcity_revpar","sfcity_rmrevt","sfcity_supd","sfcity_supt","sfzoneone_adr","sfzoneone_days","sfzoneone_demd","sfzoneone_demt","sfzoneone_occ","sfzoneone_revpar","sfzoneone_rmrevt","sfzoneone_supd","sfzoneone_supt","sfzonetwo_adr","sfzonetwo_days","sfzonetwo_demd","sfzonetwo_demt","sfzonetwo_occ","sfzonetwo_revpar","sfzonetwo_rmrevt","sfzonetwo_supd","sfzonetwo_supt","sfcity_strdays"
2011-05-01,178.518153881501,31,0.0280798387096774,0.870475,0.833947275390616,148.874728037241,155.39559,0.033671,1.043801,185.841220858872,31,0.0250463548387096,0.776436999999999,0.837306684007276,155.606096389206,144.294,0.029913,0.927303,114.830537071122,31,0.00273406451612903,0.084756,0.804846781315582,92.420988158432,9.732577,0.003397,0.105307,31
2011-06-01,166.495435751832,30,0.0288218333333333,0.864655,0.856619905288395,142.623304404684,143.961111,0.033646,1.00938,172.874073612107,30,0.0256552,0.769655999999999,0.858377944325481,148.391291934333,133.053568,0.029888,0.89664,143.905256281641,30,0.00285753333333333,0.085726,0.841193209694829,121.052124423511,12.336422,0.003397,0.10191,30
2011-07-01,176.590213530603,31,0.0299617096774194,0.928813,0.890366101376463,157.22993996248,164.019286,0.033651,1.043181,182.296769756449,31,0.0265944193548387,0.824427,0.889802574773779,162.208135102231,150.290379,0.029888,0.926528,138.273776590671,31,0.00304345161290323,0.094347,0.894606588154975,123.700631507083,13.045716,0.003402,0.105462,31
2011-08-01,177.867028414422,31,0.0308419032258065,0.956099,0.912833433740979,162.362970296841,170.058488,0.033787,1.047397,183.347394573113,31,0.0273702903225806,0.848479,0.911613719776867,167.142000378192,155.566414,0.030024,0.930744,130.564570080033,31,0.00314387096774194,0.09746,0.92412432914225,120.657895734957,12.724823,0.003402,0.105462,31
2011-09-01,192.60945532553,30,0.0304555,0.913665,0.901396987006837,173.61758269946,175.980518,0.033787,1.01361,199.281097318408,30,0.0270647666666667,0.811943,0.901437738697931,179.639501731948,161.804892,0.030024,0.90072,138.208410024069,30,0.00306063333333333,0.091819,0.899657064471879,124.34017244758,12.690158,0.003402,0.10206,30
2011-10-01,214.256893587779,31,0.0290101290322581,0.899314,0.858694323711167,183.981178339813,192.684224,0.033784,1.047304,222.798724600923,31,0.0258439032258065,0.801161,0.860860838273424,191.7986968262,178.497649,0.030021,0.930651,89.2520700726638,31,0.00286338709677419,0.088765,0.841677571068252,75.1214655515731,7.92246,0.003402,0.105462,31
2011-11-01,178.235077967546,30,0.0253545666666667,0.760637,0.750512585225311,133.767669143257,135.572195,0.033783,1.01349,186.048484465793,30,0.0226993666666666,0.680980999999999,0.756141461248056,140.678972906951,126.695483,0.03002,0.9006,104.190628209755,30,0.00240153333333333,0.0720459999999999,0.705918087399568,73.5500489907897,7.506518,0.003402,0.10206,30
2011-12-01,151.359908512389,31,0.0223545161290322,0.692989999999999,0.661709029068828,100.156218101679,104.890903,0.033783,1.047273,156.952472842786,31,0.0198426451612903,0.615121999999999,0.660980851475359,103.742579140788,96.544919,0.03002,0.93062,271.230014858841,31,0.00227951612903226,0.070665,0.67005177220231,181.738152130625,19.166469,0.003402,0.105462,31
2012-01-01,176.945736093492,31,0.0227585483870968,0.705515,0.673648720906251,119.199268789196,124.837871,0.033784,1.047304,197.110184138053,31,0.0171715483870967,0.532317999999999,0.675407032217461,133.12960448852,104.925299,0.025424,0.788144,123.544651642644,31,0.00540925806451613,0.167687,0.673128181248896,83.1613866632412,20.716832,0.008036,0.249116,31
2012-02-01,189.517855573627,28,0.0247911785714285,0.694152999999999,0.733814189303473,139.070891546294,131.554388,0.033784,0.945952,208.871689233426,28,0.0188198214285714,0.526954999999999,0.740238413647396,154.614847894003,110.065981,0.025424,0.711872,136.027789286222,28,0.00577560714285711,0.161716999999999,0.718716667851805,97.7654394510413,21.9980059999999,0.008036,0.225008,28
2012-03-01,169.729659439199,31,0.0260594838709677,0.807844,0.771355785903615,130.921954847876,137.115087,0.033784,1.047304,188.281600946541,31,0.0195755161290323,0.606841,0.769962088146329,144.969694624333,114.256995,0.025424,0.788144,112.392582049134,31,0.00627770967741936,0.194609,0.781198317249795,87.800895968143,21.8726079999999,0.008036,0.249116,31
2012-04-01,166.583429619132,30,0.0267433,0.802299,0.791081464828729,131.781063519296,133.649719,0.033806,1.01418,183.182774052911,30,0.0201846666666667,0.60554,0.793921753723516,145.432789228026,110.924497,0.025424,0.76272,143.317592456166,30,0.00633453333333333,0.190036,0.786117316124762,112.664441135103,27.2355019999999,0.008058,0.24174,30
2012-05-01,184.889807917285,31,0.0279046451612903,0.865044,0.827000330783306,152.903932306057,159.937819,0.033742,1.046002,201.112357630806,31,0.0211456129032258,0.655513999999999,0.831685856567385,167.262303422463,131.831966,0.025425,0.788175,158.051367306445,31,0.00656812903225806,0.203612,0.815005463737196,128.812727905887,32.1811549999999,0.008059,0.249829,31
2012-06-01,196.21190959505,30,0.0306251666666667,0.918755,0.907600588764089,178.082044670993,180.270673,0.033743,1.01229,212.315536770482,30,0.0230837333333333,0.692511999999999,0.90787907391384,192.756832900705,147.031057,0.025426,0.76278,150.624387291156,30,0.0073240333333333,0.219720999999999,0.908801753732883,136.887707325144,33.095341,0.008059,0.24177,30
2012-07-01,195.448063122079,31,0.0296936129032258,0.920502,0.8799932698108,171.992980144986,179.910333,0.033743,1.046033,209.619535166206,31,0.0224138387096774,0.694829,0.881532239033958,184.786378180323,145.649732,0.025426,0.788206,164.44004374265,31,0.00705003225806452,0.218551,0.874802364817535,143.85253913677,35.938536,0.008059,0.249829,31
2012-08-01,200.32335552902,31,0.0309320967741935,0.958895,0.916669534560027,183.63031707429,192.089064,0.033744,1.046064,214.11274711028,31,0.023339129032258,0.723512999999999,0.917887640392419,196.531444222994,154.913356,0.025427,0.788237,159.844776852473,31,0.00735590322580645,0.228033,0.912756325326523,145.899331142501,36.449884,0.008059,0.249829,31
2012-09-01,218.574290003519,30,0.0302196333333333,0.906589,0.895555753121543,195.745462897108,198.157047,0.033744,1.01232,235.386389310267,30,0.0227208666666666,0.681625999999999,0.893572449233753,210.334792412265,160.445483,0.025427,0.76281,175.014757709251,30,0.00726399999999997,0.217919999999999,0.901352525127183,157.749993795756,38.1392159999999,0.008059,0.24177,30
